OBJECTID_1,AreaCateg,POINT_X,POINT_Y
"7,305",1,"512,088.948499999940000","159,193.809500001370000"
"7,306",2,"512,070.390799999240000","159,024.901399999860000"
"7,307",1,"514,061.295299999420000","182,165.872000001370000"
"7,308",1,"517,888.374499998990000","158,731.026799999180000"
"7,309",1,"517,019.316200003030000","156,334.756099998950000"
"7,310",1,"518,205.552799999710000","158,525.986400000750000"
"7,311",1,"515,695.866999998690000","157,015.760499998930000"
"7,312",4,"509,464.411100000140000","136,715.290500000120000"
"7,313",5,"508,764.044799998400000","180,187.116700001060000"
"7,314",3,"502,865.987999998030000","160,655.493400000040000"
"7,315",3,"526,937.299900002780000","163,578.934300001710000"
"7,316",3,"499,329.659199997780000","159,303.883299998940000"
"7,317",1,"518,788.623999997970000","159,510.363699998710000"
"7,318",1,"517,649.706500001250000","157,690.961800001560000"
"7,319",5,"514,916.819499999280000","173,596.059300001710000"
"7,320",1,"514,678.328299999240000","182,367.709800001230000"
"7,321",1,"517,030.506300002340000","157,931.946199998260000"
"7,322",1,"522,580.826499998570000","167,957.165300000460000"
"7,323",1,"516,767.205899998550000","156,938.206399999560000"
"7,324",1,"509,864.712399996820000","194,226.707100000230000"
"7,325",5,"511,036.370099999010000","164,135.373100001360000"
"7,326",3,"523,428.921099998060000","164,176.498799998310000"
"7,327",1,"516,663.609999999400000","157,288.403999999170000"
"7,328",1,"516,398.964199997480000","149,967.962600000200000"
"7,329",3,"503,354.317599996920000","157,254.947099998590000"
"7,330",1,"497,090.891999997200000","120,617.155400000510000"
"7,331",1,"501,607.106700003150000","157,392.106699999420000"
"7,332",1,"516,814.719499997790000","155,921.735700000080000"
"7,333",1,"518,424.257299996910000","157,975.702700000260000"
"7,334",1,"518,226.048600003120000","157,811.481400001790000"
"7,335",2,"512,702.677699998020000","134,622.360100001100000"
"7,336",2,"509,667.664099998770000","194,224.133699998260000"
"7,337",1,"515,722.991499997680000","155,518.845800001170000"
"7,338",3,"505,671.391099996860000","153,584.109000001100000"
"7,339",1,"516,819.521799996500000","156,970.410300001500000"
"7,340",3,"519,257.391000002620000","154,035.140299998220000"
"7,341",3,"511,431.180299997330000","152,294.011399999260000"
"7,342",1,"517,376.948499999940000","156,893.986900001760000"
"7,343",1,"515,951.380699999630000","154,167.590700000520000"
"7,344",4,"516,966.830499999230000","151,220.173799999060000"
"7,345",1,"515,389.816799998280000","156,846.233500000090000"
"7,346",1,"516,020.893399998550000","151,723.436200000350000"
"7,347",1,"518,076.988099999730000","157,349.891699999570000"
"7,348",1,"517,360.393200002610000","156,785.995499998330000"
"7,349",2,"516,281.922899998720000","151,258.066599998620000"
"7,350",1,"517,407.398299999540000","157,311.218400001530000"
"7,351",3,"505,491.581900000570000","139,157.836899999530000"
"7,352",1,"497,463.875799998640000","120,289.026000000540000"
"7,353",3,"489,890.226599998770000","119,952.503699999300000"
"7,354",1,"511,462.542300000790000","125,580.483800001440000"
"7,355",1,"500,041.594300001860000","92,132.636300001293000"
"7,356",1,"504,418.077100001280000","124,810.038899999110000"
"7,357",3,"499,715.993900001050000","116,198.871300000700000"
"7,358",3,"486,751.051500000060000","107,400.297200001780000"
"7,359",3,"489,167.022399999200000","107,294.162700001150000"
"7,360",3,"506,116.059000000360000","132,308.335400000210000"
"7,361",3,"510,477.649099998180000","131,853.045499999080000"
"7,362",3,"512,982.428900003430000","130,817.641300000250000"
"7,363",1,"513,263.517700001600000","141,260.695900000630000"
"7,364",1,"513,233.217600002880000","141,048.077399998900000"
"7,365",4,"496,968.679300002750000","98,252.785000000149000"
"7,366",1,"506,375.776799999180000","128,628.050500001760000"
"7,367",1,"497,868.344400003550000","98,096.862300001085000"
"7,368",2,"543,313.608400002120000","139,461.443300001320000"
"7,369",2,"502,010.802400000390000","123,267.262400001290000"
"7,370",1,"500,665.729299999770000","124,192.107599999760000"
"7,371",4,"500,374.499300003050000","122,545.830400001260000"
"7,372",1,"504,945.163800001140000","87,659.988899998367000"
"7,373",1,"504,804.567599996920000","87,474.194400001317000"
"7,374",1,"501,115.478299997750000","125,037.511799998580000"
"7,375",3,"496,637.576999999580000","101,213.510800000280000"
"7,376",1,"565,883.460000000890000","85,776.567600000650000"
"7,377",1,"565,319.559900000690000","85,655.958299998194000"
"7,378",1,"563,024.461000002920000","84,884.195700000972000"
"7,379",1,"562,924.764600001280000","84,884.002900000662000"
"7,380",4,"519,545.394199997190000","176,552.167300000790000"
"7,381",1,"518,720.590400002900000","142,287.435800001030000"
"7,382",3,"504,575.251100003720000","216,004.113400001080000"
"7,383",1,"517,483.800499998030000","158,436.248599998650000"
"7,384",5,"517,759.703000001610000","213,169.500900000330000"
"7,385",5,"507,444.186800003050000","207,656.080499999230000"
"7,386",1,"516,418.981700003150000","157,623.664999999110000"
"7,387",1,"509,975.051899999380000","194,822.978300001470000"
"7,388",3,"521,239.838200002910000","196,620.209100000560000"
"7,389",2,"520,797.906400002540000","183,397.514199998230000"
"7,390",4,"526,640.469800002870000","182,621.871500000360000"
"7,391",1,"521,290.295299999420000","159,648.883900001650000"
"7,392",2,"505,973.623899996280000","153,277.483600001780000"
"7,393",1,"514,143.862999998030000","182,114.698199998590000"
"7,394",1,"514,372.534100003540000","182,470.410100001840000"
"7,395",4,"534,969.174400001760000","161,692.434399999680000"
"7,396",1,"516,389.080600000920000","155,314.241900000720000"
"7,397",3,"518,350.231600001450000","155,178.229200001810000"
"7,398",3,"492,844.214500002560000","112,985.443199999630000"
"7,399",4,"515,955.668600000440000","127,388.042199999090000"
"7,400",5,"532,831.221299998460000","178,178.169300001110000"
"7,401",2,"509,642.267700001600000","112,387.380899999290000"
"7,402",3,"506,238.251800000670000","170,043.423200000080000"
"7,403",1,"518,209.627999998630000","157,930.811799999330000"
"7,404",1,"517,181.550700001420000","157,913.855399999770000"
"7,405",1,"517,706.032799996440000","157,383.595600001510000"
"7,406",3,"542,417.420400001110000","165,437.667599998410000"
"7,407",5,"507,282.989200003450000","188,309.399099998180000"
"7,408",3,"530,765.207599997520000","164,368.806200001390000"
"7,409",3,"526,336.143600001930000","164,026.231600001450000"
"7,410",1,"517,844.323399998250000","157,291.149300001560000"
"7,411",3,"510,474.270499996840000","153,527.958999998870000"
"7,412",2,"519,481.543300002810000","150,602.655000001190000"
"7,413",2,"520,684.268299996850000","150,385.140900000930000"
"7,414",3,"519,125.133799999950000","146,597.738600000740000"
"7,415",1,"518,157.652099996810000","158,342.158500000830000"
"7,416",1,"516,545.226099997760000","156,155.142400000240000"
"7,417",4,"525,774.002599999310000","155,286.405799999830000"
"7,418",1,"517,667.919299997390000","157,447.905600000170000"
"7,419",1,"516,266.046199999750000","155,913.741399999710000"
"7,420",1,"516,404.209700003270000","155,806.609499998390000"
"7,421",1,"518,397.072899997230000","157,959.795000001790000"
"7,422",1,"518,027.213899999860000","157,890.637600000950000"
"7,423",4,"519,368.874799996610000","154,630.198100000620000"
"7,424",1,"516,367.327100001280000","157,135.953899998220000"
"7,425",1,"516,662.856600001450000","155,637.252399999650000"
"7,426",1,"515,478.491400003430000","157,049.664400000130000"
"7,427",1,"518,584.133100003000000","156,904.487199999390000"
"7,428",3,"522,320.924199998380000","152,313.687199998650000"
"7,429",1,"517,863.735200002790000","157,368.370499998330000"
"7,430",1,"516,694.938799999650000","155,658.952500000600000"
"7,431",1,"565,840.260899998250000","85,945.096799999475000"
"7,432",1,"566,186.874600000680000","85,865.931499999017000"
"7,433",1,"516,768.987499997020000","156,864.021800000220000"
"7,434",1,"517,320.073299996550000","156,859.144000001250000"
"7,435",1,"516,778.265399999920000","156,851.287399999800000"
"7,436",1,"516,813.504399999980000","156,779.420800000430000"
"7,437",3,"499,886.308799996970000","154,580.084899999200000"
"7,438",3,"518,674.817699998620000","151,210.411299999800000"
"7,439",2,"516,199.120200000700000","150,898.403499998150000"
"7,440",1,"516,647.706900000570000","156,576.743999999020000"
"7,441",1,"516,622.561300002040000","154,376.806499999020000"
"7,442",1,"503,081.565099999310000","125,786.850800000130000"
"7,443",4,"481,959.590599998830000","101,323.988899998370000"
"7,444",1,"496,662.258599996570000","100,102.624299999330000"
"7,445",1,"543,489.009300000970000","138,429.482599999760000"
"7,446",2,"507,304.386799998580000","116,386.117699999360000"
"7,447",3,"494,918.182499997320000","122,600.733300000430000"
"7,448",3,"509,471.518700003620000","133,770.537599999460000"
"7,449",3,"508,562.876800000670000","133,378.804400000720000"
"7,450",4,"493,554.192699998620000","107,775.004200000320000"
"7,451",2,"500,279.248599998650000","121,363.670600000770000"
"7,452",1,"561,847.505300000310000","84,214.762400001287000"
"7,453",3,"510,854.251000002030000","130,548.855300001800000"
"7,454",1,"494,519.691200003030000","102,158.670600000770000"
"7,455",3,"511,902.118699997660000","141,821.208000000570000"
"7,456",1,"506,262.199699997900000","128,783.565000001340000"
"7,457",2,"565,373.087899997830000","90,120.121199999005000"
"7,458",1,"543,373.832699999210000","138,608.703099999580000"
"7,459",2,"515,824.297799997030000","139,977.842900000510000"
"7,460",1,"505,137.535800002520000","87,985.810600001365000"
"7,461",1,"506,604.255500003700000","87,934.168400000781000"
"7,462",1,"569,915.139300003650000","86,325.015799999237000"
"7,463",1,"565,724.956100001930000","85,719.179800000042000"
"7,464",1,"565,462.332800000910000","85,138.706099998206000"
"7,465",1,"561,439.579599998890000","84,366.458799999207000"
"7,466",1,"562,542.555900000040000","84,283.810400001705000"
"7,467",3,"504,997.238899998370000","119,948.480999998750000"
"7,468",1,"514,943.729599997400000","156,892.504299998280000"
"7,469",4,"503,268.310099996630000","211,415.082699999210000"
"7,470",4,"539,257.243600003420000","214,869.138099998240000"
"7,471",1,"516,292.040700003500000","157,625.027899999170000"
"7,472",1,"507,118.698100000620000","157,629.341400001200000"
"7,473",5,"536,327.580600000920000","206,990.621500000360000"
"7,474",2,"520,949.723800003530000","169,116.271999999880000"
"7,475",1,"517,508.102200001480000","156,699.066700000320000"
"7,476",4,"516,566.002199999990000","202,245.009700000290000"
"7,477",3,"522,853.667999997740000","162,515.843199998140000"
"7,478",1,"517,699.704499997200000","158,410.082499999550000"
"7,479",5,"532,793.666199997070000","174,979.421599999070000"
"7,480",4,"531,375.819600000980000","152,295.980300001800000"
"7,481",1,"516,764.980899997060000","158,636.174199998380000"
"7,482",2,"518,364.673699997370000","158,511.467000000180000"
"7,483",3,"505,514.512100003660000","152,569.989799998700000"
"7,484",4,"504,576.635799996550000","156,605.244600001720000"
"7,485",1,"516,295.844999998810000","155,238.242699999360000"
"7,486",1,"516,407.485600002110000","161,524.825800001620000"
"7,487",1,"509,944.083999998870000","194,370.407499998810000"
"7,488",3,"516,372.417700000110000","180,685.469500001520000"
"7,489",1,"518,583.221400000150000","160,945.234099999070000"
"7,490",2,"500,391.749899998310000","160,487.581099998210000"
"7,491",4,"511,332.752099998300000","157,301.413800001140000"
"7,492",1,"509,969.903800003230000","194,559.060100000350000"
"7,493",1,"516,868.879699997600000","157,578.796500001100000"
"7,494",3,"512,468.281999997790000","159,437.311200000350000"
"7,495",1,"515,686.540700003500000","157,035.105399999770000"
"7,496",1,"516,909.830499999230000","157,381.360399998720000"
"7,497",2,"501,801.555100001390000","156,786.846400000150000"
"7,498",3,"513,173.543700002130000","187,004.931400001050000"
"7,499",5,"538,272.203199997540000","163,644.291900001470000"
"7,500",1,"518,122.168399997060000","157,288.693199999630000"
"7,501",1,"516,165.271899998190000","156,482.293999999760000"
"7,502",2,"516,321.483999997380000","150,287.996300000700000"
"7,503",1,"516,933.238200001420000","157,515.782999999820000"
"7,504",1,"517,200.486100003120000","156,435.751400001350000"
"7,505",1,"517,025.274199999870000","156,139.085400000210000"
"7,506",2,"537,945.587600000200000","145,483.049100000410000"
"7,507",1,"518,242.748999997970000","158,130.295800000430000"
"7,508",1,"517,051.976300001140000","156,102.127900000660000"
"7,509",2,"500,730.494300000370000","155,967.801699999720000"
"7,510",4,"533,317.513899996880000","157,280.950100000950000"
"7,511",1,"517,462.624799996610000","157,441.026299998160000"
"7,512",2,"500,132.905500002210000","155,672.585499998180000"
"7,513",1,"515,809.878300003710000","157,428.132800001650000"
"7,514",1,"516,725.414599999790000","157,415.807399999350000"
"7,515",3,"510,697.616200000050000","134,561.061700001360000"
"7,516",4,"504,956.395499996840000","152,977.874899998310000"
"7,517",2,"513,227.306500002740000","153,042.045899998400000"
"7,518",3,"515,645.778399996460000","152,995.996800001710000"
"7,519",2,"518,709.787100002170000","144,027.460999999200000"
"7,520",3,"513,507.998599998650000","152,170.716899998490000"
"7,521",1,"518,213.483599998060000","143,918.833000000570000"
"7,522",1,"515,329.491499997680000","156,962.050099998710000"
"7,523",2,"516,065.775399997830000","151,965.616700001060000"
"7,524",3,"495,534.507899999620000","123,182.518500000240000"
"7,525",1,"518,059.927299998700000","157,372.903499998150000"
"7,526",3,"513,029.051100000740000","154,661.534600000830000"
"7,527",2,"513,720.723300002520000","154,607.939300000670000"
"7,528",2,"521,100.237199999390000","151,361.750000000000000"
"7,529",3,"513,772.609499998390000","151,153.624099999670000"
"7,530",1,"516,010.946800000970000","150,971.049699999390000"
"7,531",1,"517,241.313100002710000","142,823.374099999670000"
"7,532",1,"516,789.991899997000000","156,588.864199999720000"
"7,533",2,"513,462.210600003600000","153,936.075599998240000"
"7,534",3,"492,010.254399999980000","125,548.899700000880000"
"7,535",3,"500,270.355899997060000","93,436.332800000906000"
"7,536",1,"501,066.361199997370000","124,156.495900001380000"
"7,537",1,"500,792.272600002590000","124,795.176100000740000"
"7,538",3,"498,875.786100000140000","118,183.480399999770000"
"7,539",5,"484,788.699000000950000","109,804.393800001590000"
"7,540",3,"509,964.227200001480000","132,035.060600001360000"
"7,541",3,"509,403.714100003240000","131,733.812100000680000"
"7,542",3,"495,557.672600001100000","121,767.934300001710000"
"7,543",3,"565,080.869699999690000","89,753.257399998605000"
"7,544",3,"510,356.101000003520000","126,861.073199998590000"
"7,545",3,"508,480.302900001410000","126,609.155699998140000"
"7,546",1,"504,642.780299998820000","87,903.482500001788000"
"7,547",1,"504,646.052000001070000","87,770.230599999428000"
"7,548",2,"564,699.959100000560000","86,928.833599999547000"
"7,549",1,"566,068.334200002250000","85,743.716699998826000"
"7,550",1,"510,119.651100002230000","194,485.935600001360000"
"7,551",5,"527,151.069799996910000","168,675.271200001240000"
